,creator,duration,id,labels,ladder,title,views
897,Aerosmith,250.0,1l-NYDJw4Bc,"[296, 359, 525, 1288]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 560.096}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 479.551}]",Nescopeck Fire 02-2009,2884.0
898,The Rabble,178.0,1p14eVHfrRQ,"[9, 2491]","[{'160 - 256x144 (144p)': 112.376}, {'133 - 426x240 (240p)': 251.657}, {'134 - 640x360 (360p)': 568.447}, {'135 - 854x480 (480p)': 1107.954}, {'136 - 1280x720 (720p)': 2130.314}, {'18 - 640x360 (medium)': 560.461}, {'22 - 1280x720 (hd720)': 1476.305}]",SG Guitar Project: Day One,24879.0
899,,453.0,1qJ5a3QlFaU,[669],"[{'160 - 256x144 (144p)': 117.007}, {'133 - 426x240 (240p)': 248.781}, {'134 - 640x360 (360p)': 613.049}, {'135 - 854x480 (480p)': 1123.845}, {'136 - 1280x720 (720p)': 2245.474}, {'18 - 640x360 (medium)': 731.442}, {'22 - 1280x720 (hd720)': 3.345}]",ตาดผาส้วม ลาวใต้ ปากเซ จำปาสัก,10091.0
900,,215.0,NZvtfpEPhBQ,"[2, 7, 235, 2814]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.003}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 539.97}]",【売約済】JZX100チェイサー2.5ツアラーV千葉県カーショップライズ成田店,8819.0
901,Chamras Saewataporn (จำรัส เศวตาภรณ์),143.0,qB-N-qMNRdM,"[2, 76]","[{'160 - 192x144 (144p)': 119.003}, {'133 - 320x240 (240p)': 250.733}, {'18 - 320x240 (small)': 402.882}]",Special - model boats Krabi Thailand,2052.0
902,,138.0,R9k2eZcWZ_w,"[0, 27]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 517.137}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 575.862}]",Как потключить мфэ и эхо,1426.0
903,Wayne Marshall,252.0,RAhk6xnV4a4,"[15, 18, 87, 2617]","[{'160 - 192x144 (144p)': 115.679}, {'133 - 320x240 (240p)': 250.77}, {'18 - 384x288 (small)': 360.472}]","Sofia Genne & Mahjong, hoppträning,  8/12 & 15/12",2925.0
904,,397.0,v1G8Nx_JJbA,"[0, 1, 21, 23]","[{'160 - 192x144 (144p)': 114.268}, {'133 - 320x240 (240p)': 249.802}, {'134 - 480x360 (360p)': 1036.072}, {'135 - 640x480 (480p)': 1107.627}, {'18 - 480x360 (medium)': 514.507}]",Tv on your android phone. The best App to get!!,10896.0
905,,350.0,v4rs2uIRKe8,"[3, 4, 9]","[{'160 - 256x144 (144p)': 112.252}, {'133 - 426x240 (240p)': 249.414}, {'134 - 640x360 (360p)': 610.467}, {'135 - 854x480 (480p)': 1118.262}, {'136 - 1280x720 (720p)': 2214.858}, {'18 - 640x360 (medium)': 570.264}]","Sacrifice (cover) - Anabantha (Sep. 6, Circo Volador)",2390.0
906,,157.0,v5JbvQ3sLy0,"[2, 30, 280]","[{'160 - 254x144 (144p)': 113.121}, {'133 - 424x240 (240p)': 254.279}, {'18 - 480x272 (small)': 366.248}]",Scooter Customshow TV - Bericht Scootershow 2009 (SCOOTER-CENTER.com),19849.0
907,,170.0,v6hCuOWtTyI,"[2, 7, 208]","[{'160 - 192x144 (144p)': 110.764}, {'133 - 320x240 (240p)': 248.529}, {'18 - 320x240 (small)': 414.061}]",Escavatore idraulico autocostruito rc,2122.0
908,Molly Hatchet,329.0,v818VTmUxiI,"[0, 1, 512, 779]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.096}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 611.783}]",Flirtin' With Disaster - Rock Band - Hard - Full Band,2821.0
909,じん,284.0,v9wrDGfYCWA,[5],"[{'160 - 256x144 (144p)': 110.959}, {'133 - 426x240 (240p)': 245.045}, {'134 - 640x360 (360p)': 633.746}, {'135 - 854x480 (480p)': 1185.003}, {'136 - 1280x720 (720p)': 2348.181}, {'137 - 1920x1080 (1080p)': 4330.366}, {'18 - 640x360 (medium)': 473.144}]","[ENG] Lost Time Memory (ロスタイムメモリー - Jin, IA, KagePro)",3739355.0
910,,384.0,v9nFUgSf8lw,[3],"[{'160 - 256x144 (144p)': 111.544}, {'133 - 426x240 (240p)': 247.346}, {'134 - 640x360 (360p)': 605.377}, {'135 - 854x480 (480p)': 1107.351}, {'136 - 1280x720 (720p)': 2225.716}, {'137 - 1920x1080 (1080p)': 4132.195}, {'18 - 640x360 (medium)': 519.433}]",Stromae - Tous les mêmes (a cappella) @ Bercy 30/11/2014,1458.0
911,,172.0,T5dhQRSCqt0,[718],"[{'160 - 256x144 (144p)': 118.017}, {'133 - 426x240 (240p)': 288.907}, {'134 - 640x360 (360p)': 304.6}, {'135 - 854x480 (480p)': 641.146}, {'136 - 1280x720 (720p)': 1342.901}, {'137 - 1920x1080 (1080p)': 2638.283}, {'18 - 640x360 (medium)': 394.361}, {'22 - 1280x720 (hd720)': 1320.424}]",Nokia Lumia 525 Disassembly,7333.0
912,,206.0,T59S30B7sTc,[1534],"[{'160 - 198x144 (144p)': 113.036}, {'133 - 332x240 (240p)': 247.357}, {'134 - 496x360 (360p)': 612.534}, {'18 - 496x360 (medium)': 517.722}]","А. Глызин ""Треугольник"" 5 клип (из х/ф Приморский бульвар"")",195392.0
913,,355.0,T7DNeRfaTdQ,"[0, 1, 180]","[{'160 - 256x144 (144p)': 128.644}, {'134 - 640x360 (360p)': 166.107}, {'133 - 426x240 (240p)': 308.003}, {'135 - 854x480 (480p)': 315.77}, {'136 - 1280x720 (720p)': 602.145}, {'137 - 1920x1080 (1080p)': 1105.917}, {'18 - 640x360 (medium)': 222.176}, {'22 - 1280x720 (hd720)': 306.561}]",CS:GO с ширпотреба до НОЖА!!! #8 Растем!,45272.0
914,,354.0,T8BRHZePBno,[106],"[{'160 - 256x144 (144p)': 111.35}, {'133 - 426x240 (240p)': 254.168}, {'134 - 640x360 (360p)': 279.846}, {'135 - 854x480 (480p)': 569.309}, {'136 - 1280x720 (720p)': 1134.178}, {'137 - 1920x1080 (1080p)': 2136.045}, {'18 - 640x360 (medium)': 384.403}, {'22 - 1280x720 (hd720)': 1143.432}]",Tech News: The Week of Windows 10,6678.0
915,,279.0,TEMwFrEl1Wg,"[0, 1, 868]","[{'160 - 192x144 (144p)': 141.715}, {'133 - 320x240 (240p)': 338.022}, {'134 - 480x360 (360p)': 613.538}, {'135 - 640x480 (480p)': 1123.78}, {'136 - 960x720 (720p)': 2245.557}, {'18 - 480x360 (medium)': 416.945}, {'22 - 960x720 (hd720)': 998.185}]",come giocare a giochi di FNAF senza scaricare nulla,6899.0
916,,224.0,ihHGI5vUVUo,"[15, 62, 502]","[{'160 - 256x144 (144p)': 113.77}, {'133 - 426x240 (240p)': 271.919}, {'134 - 640x360 (360p)': 608.688}, {'135 - 854x480 (480p)': 1113.616}, {'18 - 640x360 (medium)': 698.286}]",MixFeeder - Mullerup Vollautomatisches Fütterungssystem   ***  GEA FT Austria,32903.0
917,,129.0,HUnaD5dsKtg,"[0, 1, 134]","[{'160 - 256x144 (144p)': 110.729}, {'133 - 426x240 (240p)': 253.266}, {'134 - 640x360 (360p)': 603.624}, {'135 - 854x480 (480p)': 1113.417}, {'136 - 1280x720 (720p)': 2224.189}, {'18 - 640x360 (medium)': 660.093}, {'22 - 1280x720 (hd720)': 1577.636}]",[SAMP 0.3.7] - New Kick.cs - LET'S TROLL  [Download Link] 2015 ● Axpi,9733.0
918,,130.0,hAjUd-nmUjc,"[15, 555, 1076]","[{'160 - 216x144 (144p)': 114.599}, {'133 - 360x240 (240p)': 258.4}, {'134 - 540x360 (360p)': 606.884}, {'135 - 720x480 (480p)': 1108.493}, {'18 - 480x320 (medium)': 624.262}]",Golden Tree Snake - Chyrsopelea ornata ornatissima - Thailand Snake,17313.0
919,,291.0,ZpAiSPiiF1A,"[2, 7, 1429]","[{'160 - 192x144 (144p)': 113.703}, {'133 - 320x240 (240p)': 247.211}, {'134 - 480x360 (360p)': 605.838}, {'135 - 640x480 (480p)': 1108.265}, {'18 - 480x360 (medium)': 519.114}]",Acura Vigor cold start,4911.0
920,,129.0,OJeC3jDDarc,"[0, 1, 236, 1150]","[{'160 - 256x144 (144p)': 114.972}, {'133 - 426x240 (240p)': 250.947}, {'134 - 640x360 (360p)': 609.839}, {'18 - 640x360 (medium)': 658.113}]",Kara Super quick tip,9287.0
921,,121.0,OJ4oL4Higxg,"[9, 10, 34]","[{'160 - 192x144 (144p)': 111.09}, {'133 - 320x240 (240p)': 251.785}, {'134 - 480x360 (360p)': 308.603}, {'135 - 640x480 (480p)': 629.617}, {'136 - 960x720 (720p)': 1274.566}, {'18 - 480x360 (medium)': 339.692}]",The Muggle-Wump Monkey Song,3040.0
922,,474.0,Co_BCnun9O8,"[0, 12, 91]","[{'160 - 256x144 (144p)': 117.7}, {'133 - 426x240 (240p)': 269.574}, {'134 - 640x360 (360p)': 606.88}, {'135 - 854x480 (480p)': 1112.302}, {'136 - 1280x720 (720p)': 2227.791}, {'137 - 1920x1080 (1080p)': 4190.112}, {'18 - 640x360 (medium)': 666.65}, {'22 - 1280x720 (hd720)': 1748.544}]",Championnat National - Journée 33 - Les buts,8396.0
923,,268.0,GBBZO6YcTuY,[4],"[{'160 - 256x144 (144p)': 111.053}, {'133 - 426x240 (240p)': 246.582}, {'134 - 640x360 (360p)': 497.646}, {'135 - 854x480 (480p)': 898.917}, {'136 - 1280x720 (720p)': 1553.689}, {'18 - 640x360 (medium)': 570.969}]",คาราบาว - พ่อหลี [รอบนี้ผีบ้าฯ] (Official Music Video),31490.0
924,,238.0,GB8M2xcIw-M,[186],"[{'160 - 256x144 (144p)': 111.234}, {'133 - 426x240 (240p)': 276.7}, {'134 - 640x360 (360p)': 605.93}, {'135 - 854x480 (480p)': 1108.712}, {'136 - 1280x720 (720p)': 2216.014}, {'18 - 640x360 (medium)': 613.493}, {'22 - 1280x720 (hd720)': 1846.433}]","ロシア西国境に最新鋭攻撃ヘリ部隊　ロシアTV　A new helicopter brigade in Pskov, Russia",3041.0
925,,217.0,qJOSiwreTtE,"[3, 4]","[{'160 - 256x144 (144p)': 121.707}, {'133 - 426x240 (240p)': 250.753}, {'134 - 640x360 (360p)': 618.361}, {'135 - 854x480 (480p)': 1123.466}, {'136 - 1280x720 (720p)': 2242.654}, {'18 - 640x360 (medium)': 763.529}]","Bracia Figo Fagot - Wóda zryje banie [LIVE - Katowice, MegaClub, 10.10.2013]",68453.0
926,,142.0,0GU5iPghXNY,"[3, 4, 13, 41]","[{'160 - 192x144 (144p)': 116.034}, {'133 - 320x240 (240p)': 248.347}, {'18 - 320x240 (small)': 327.479}]",Ave María,1470.0
927,,281.0,DjX7tnPoFvA,"[26, 259]","[{'160 - 256x144 (144p)': 111.202}, {'133 - 426x240 (240p)': 247.344}, {'134 - 640x360 (360p)': 603.329}, {'18 - 640x360 (medium)': 556.474}]",fischertechnik Robo TX Explorer Robot Kit,23480.0
928,Paolo Botti,446.0,GPldeUxlfOQ,"[3, 8]","[{'160 - 192x144 (144p)': 115.799}, {'133 - 320x240 (240p)': 248.484}, {'134 - 480x360 (360p)': 609.58}, {'135 - 640x480 (480p)': 1115.697}, {'18 - 480x360 (medium)': 738.334}]",Dance Center en Concierto EXA,1814.0
929,,300.0,OzoeNiJf7A0,"[0, 1]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.409}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 616.893}, {'22 - 1280x720 (hd720)': 2353.336}]",BOPR NATION [PR]esents: Top 10 of the Week | Ep. 1,1828.0
930,,195.0,aPTze8pu3wg,[14],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.572}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 471.838}]",Silly Sally -  Ahmadineyad Plays the Drums,2152.0
931,A Tribe Called Quest,320.0,aQSavznM1Qg,"[6, 8]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 482.017}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 576.655}]",P.O.D   2009 6.21  ＭＩＸＥＤ　ＭＥＤＩＡ　@岡崎  club RED,1974.0
932,,128.0,aS6GTOOaInE,"[2, 7, 17, 90, 104, 174]","[{'160 - 192x144 (144p)': 115.837}, {'133 - 320x240 (240p)': 254.933}, {'134 - 480x360 (360p)': 604.12}, {'135 - 640x480 (480p)': 1106.46}, {'18 - 480x360 (medium)': 630.709}]",BMW E24 M635 CSi pierwsze wrażenia,24439.0
933,,168.0,HW6U6Wa7YDc,"[2, 7, 235, 1435]","[{'160 - 192x144 (144p)': 120.084}, {'133 - 320x240 (240p)': 273.729}, {'18 - 320x240 (small)': 340.725}]",2014 toyota altis interior,7983.0
934,,264.0,HWFT1_jCaF4,[9],"[{'160 - 192x144 (144p)': 116.648}, {'133 - 320x240 (240p)': 249.084}, {'18 - 320x240 (small)': 361.862}]",~v~ Angelic Passage ~v~ Virginia Tech Song Dedication,1199.0
935,Daft Punk,249.0,zYsvZt_16uw,"[161, 210]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.05}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 705.627}, {'22 - 1280x720 (hd720)': 2504.582}]",Hub Freerunning at Gym-Ken - Round 2,3569.0
936,Tiësto,301.0,mnCWkAf_Ehc,"[61, 375]","[{'160 - 256x144 (144p)': 114.741}, {'133 - 426x240 (240p)': 246.986}, {'134 - 640x360 (360p)': 608.589}, {'135 - 854x480 (480p)': 1124.768}, {'136 - 1280x720 (720p)': 2239.092}, {'18 - 640x360 (medium)': 647.805}, {'22 - 1280x720 (hd720)': 2224.801}]",Montagem de equipamento Dj Felix eventos e animações,8757.0
937,,231.0,9tj2587rezs,[110],"[{'160 - 256x144 (144p)': 115.554}, {'133 - 426x240 (240p)': 247.454}, {'134 - 640x360 (360p)': 605.813}, {'135 - 854x480 (480p)': 1114.345}, {'136 - 1280x720 (720p)': 2219.711}, {'18 - 640x360 (medium)': 705.895}, {'22 - 1280x720 (hd720)': 2427.77}]",Submission #62: Boy (GD Jiu-Jitsu) vs Girl (Team Megaton),12534.0
938,,377.0,cVoYWlch6Uo,[55],"[{'160 - 192x144 (144p)': 86.934}, {'133 - 320x240 (240p)': 210.331}, {'134 - 480x360 (360p)': 480.314}, {'135 - 640x480 (480p)': 948.582}, {'18 - 480x360 (medium)': 589.949}]",แว้น ยามเย็น2.AVI,17879.0
939,,195.0,cW0s_y7cjnc,"[3, 4, 13, 54, 168]","[{'160 - 256x144 (144p)': 115.877}, {'133 - 426x240 (240p)': 246.693}, {'134 - 640x360 (360p)': 336.567}, {'135 - 854x480 (480p)': 774.604}, {'18 - 640x360 (medium)': 485.423}]",『Ｋ点を越えて』佐世保北高ＯＢ演奏会(第一回),1569.0
940,Sanjin & Youthman,385.0,396pzztCYng,[12],"[{'160 - 256x144 (144p)': 112.413}, {'133 - 426x240 (240p)': 253.531}, {'134 - 640x360 (360p)': 615.49}, {'135 - 854x480 (480p)': 1135.811}, {'136 - 1280x720 (720p)': 2259.029}, {'137 - 1920x1080 (1080p)': 4176.779}, {'18 - 640x360 (medium)': 730.872}, {'22 - 1280x720 (hd720)': 2338.69}]",ORPa 03 Kilpa Kuopio maalikooste,1908.0
941,Peter Nicholas,213.0,G3_isPfugjo,"[270, 1408]","[{'160 - 192x144 (144p)': 131.771}, {'133 - 322x240 (240p)': 272.657}, {'134 - 482x360 (360p)': 374.065}, {'18 - 482x360 (medium)': 376.436}]",Bosch GKF 600 Palm Router Kit,85701.0
942,,264.0,G4kwiGMsqbE,"[81, 447, 790]","[{'160 - 256x144 (144p)': 121.31}, {'133 - 426x240 (240p)': 247.581}, {'134 - 640x360 (360p)': 306.741}, {'135 - 854x480 (480p)': 640.679}, {'136 - 1280x720 (720p)': 1521.163}, {'18 - 640x360 (medium)': 468.966}, {'22 - 1280x720 (hd720)': 1188.013}]",Pokemon Card of The Day: Muk Undaunted,28416.0
943,,243.0,OX2lDaUYZpg,"[2, 7, 44]","[{'160 - 256x144 (144p)': 111.408}, {'133 - 426x240 (240p)': 248.804}, {'134 - 640x360 (360p)': 609.494}, {'135 - 854x480 (480p)': 1128.17}, {'136 - 1280x720 (720p)': 2221.007}, {'18 - 640x360 (medium)': 687.469}, {'22 - 1280x720 (hd720)': 3.296}]",Jonny Fletcher @ TOTBX 2011 - FWD Handling Winner,1171.0
944,,366.0,utCEx8QNoL4,"[0, 1, 484]","[{'160 - 256x144 (144p)': 113.857}, {'133 - 426x240 (240p)': 270.272}, {'134 - 640x360 (360p)': 607.098}, {'135 - 854x480 (480p)': 1111.709}, {'18 - 640x360 (medium)': 513.451}]",MHF 古龍＆巨龍　総集編,8009.0
945,Madoo Nina,246.0,uxk0OZc_t4M,"[14, 1328]","[{'160 - 256x144 (144p)': 111.094}, {'133 - 426x240 (240p)': 250.598}, {'134 - 640x360 (360p)': 607.696}, {'135 - 854x480 (480p)': 1115.437}, {'136 - 1280x720 (720p)': 2219.305}, {'18 - 640x360 (medium)': 722.964}]",MADOO NINA Siw lé,9752.0
946,,131.0,UzXQaOLQVCU,"[0, 1, 124, 1323]","[{'160 - 144x144 (144p)': 118.318}, {'134 - 360x360 (360p)': 214.226}, {'133 - 240x240 (240p)': 261.437}, {'135 - 480x480 (480p)': 438.407}, {'136 - 720x720 (720p)': 876.031}, {'137 - 1080x1080 (1080p)': 1822.377}, {'18 - 360x360 (medium)': 307.105}, {'22 - 720x720 (hd720)': 2.746}]",battlefield 2 Theme (Best Quality),2066.0
947,,348.0,V0zrGcmgDzo,"[3, 4]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.935}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 734.974}]",Sex Lagartos / Desde el otro lado del mundo / en vivo,3766.0
948,,140.0,V40uS4WuXLA,"[0, 1, 5, 81, 108, 1270, 3269]","[{'160 - 216x144 (144p)': 114.028}, {'133 - 240x160 (144p)': 278.038}, {'18 - 240x160 (tiny)': 234.43}]",Pokemon Smeraldo - Cattura di Rayquaza,7610.0
949,,225.0,V6DCq1NBGi8,"[3, 6]","[{'160 - 256x144 (144p)': 110.735}, {'133 - 426x240 (240p)': 248.789}, {'134 - 640x360 (360p)': 625.893}, {'135 - 854x480 (480p)': 1150.135}, {'136 - 1280x720 (720p)': 2235.498}, {'18 - 640x360 (medium)': 738.886}]",HD - Rihanna - Rude Boy Live (Echo Awards 2010),196418.0
950,,167.0,V7kedMYanVM,"[0, 1, 27]","[{'160 - 256x144 (144p)': 125.013}, {'133 - 426x240 (240p)': 251.323}, {'134 - 640x360 (360p)': 610.643}, {'135 - 854x480 (480p)': 1122.17}, {'136 - 1280x720 (720p)': 2205.848}, {'18 - 640x360 (medium)': 614.823}, {'22 - 1280x720 (hd720)': 1661.578}]",Minecraft 1.5.1:สร้างที่พักลับในเหมือง ง่าย+เนียน,8294.0
951,Morcheeba,322.0,q3WmnYwJw_s,[3],"[{'160 - 192x144 (144p)': 112.878}, {'133 - 320x240 (240p)': 246.644}, {'18 - 320x240 (small)': 312.31}]",Morcheeba - Enjoy the ride,5815.0
952,,261.0,bw7r5Y49Oac,[732],"[{'160 - 192x144 (144p)': 111.159}, {'133 - 320x240 (240p)': 249.895}, {'134 - 480x360 (360p)': 252.99}, {'135 - 640x480 (480p)': 546.57}, {'136 - 960x720 (720p)': 1107.382}, {'18 - 480x360 (medium)': 383.189}, {'22 - 960x720 (hd720)': 1131.515}]",Tutorial pyssla/hama beads: come realizzare un pera kawaii! *^*,7187.0
953,,277.0,RQQv6iSeLdE,"[4, 9]","[{'160 - 256x144 (144p)': 113.766}, {'133 - 426x240 (240p)': 253.002}, {'135 - 854x480 (480p)': 1244.686}, {'136 - 1280x720 (720p)': 1423.535}, {'137 - 1920x1080 (1080p)': 3676.06}, {'134 - 640x360 (360p)': 3687.987}, {'18 - 640x360 (medium)': 364.747}]",實現音樂會：三手藍調,1108.0
954,,440.0,7HDogC6XmMQ,"[105, 183, 275]","[{'160 - 256x144 (144p)': 113.018}, {'133 - 426x240 (240p)': 259.548}, {'134 - 640x360 (360p)': 612.493}, {'135 - 854x480 (480p)': 1144.775}, {'136 - 1280x720 (720p)': 2275.267}, {'298 - 1280x720 (720p60)': 3333.821}, {'18 - 640x360 (medium)': 731.874}, {'22 - 1280x720 (hd720)': 2345.679}]",How to fix a false overheating PS3 ( heat sensor ),428651.0
955,,187.0,7Ou7YPehr4U,[3],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.069}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 700.793}]",BED in KK with 9th genre.,1218.0
956,,147.0,7OW6iCb71kU,"[15, 18, 59, 178]","[{'160 - 192x144 (144p)': 112.568}, {'133 - 320x240 (240p)': 247.297}, {'134 - 480x360 (360p)': 605.531}, {'135 - 640x480 (480p)': 1114.318}, {'18 - 480x360 (medium)': 717.665}]",F0 Tropheus Moori İlangi ve Yavruları,1937.0
957,,258.0,0qmaRhtD-xI,"[2, 7, 402]","[{'160 - 256x144 (144p)': 118.007}, {'133 - 426x238 (240p)': 249.124}, {'134 - 640x358 (360p)': 607.958}, {'135 - 854x478 (480p)': 1113.26}, {'18 - 640x358 (medium)': 647.197}]",ÉQUIHEN PLAGE,4199.0
958,,234.0,oqq3BHwtyLs,[14],"[{'160 - 256x144 (144p)': 111.589}, {'133 - 426x240 (240p)': 256.087}, {'134 - 640x360 (360p)': 615.078}, {'135 - 854x480 (480p)': 1110.025}, {'136 - 1280x720 (720p)': 2206.793}, {'137 - 1920x1080 (1080p)': 4220.239}, {'18 - 640x360 (medium)': 594.984}]","Cadabra - ""Hagamos el amor"" (Videoclip Oficial)",4376.0
959,Bette Midler,171.0,oqN7V-iGavI,"[6, 206, 894]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 312.572}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 633.769}]",Superstar-Amelia Lowe,5619.0
960,,167.0,oqbHDkYWgsQ,"[2, 7, 90]","[{'160 - 256x144 (144p)': 114.057}, {'133 - 426x240 (240p)': 249.697}, {'134 - 640x360 (360p)': 604.571}, {'18 - 480x270 (small)': 661.402}]",Duramax NOS Test,4040.0
961,,127.0,ovcCArQQCS4,[0],"[{'160 - 192x144 (144p)': 117.515}, {'133 - 320x240 (240p)': 247.462}, {'18 - 320x240 (small)': 340.666}]",University of Kentucky: 2012 UCA Cheerleading routine,2742.0
962,,478.0,-tzPZ_fNGoY,"[0, 1, 63, 1224]","[{'160 - 256x144 (144p)': 114.611}, {'134 - 640x360 (360p)': 264.371}, {'133 - 426x240 (240p)': 265.11}, {'135 - 854x480 (480p)': 552.756}, {'136 - 1280x720 (720p)': 1182.358}, {'18 - 640x360 (medium)': 369.25}, {'22 - 1280x720 (hd720)': 1103.629}]",FIFA 14 Как бить и отбивать пенальти на клавиатуре,124441.0
963,,415.0,-wU3vtaiEPk,"[5, 16, 49]","[{'160 - 176x144 (144p)': 116.143}, {'133 - 294x240 (240p)': 258.216}, {'18 - 352x288 (small)': 615.008}]",THE HAPPY SHOW! Presents WINSOR McCAY and His MOVING COMICS!,5854.0
964,Carl Orff,189.0,r5666qRbiV4,[12],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 428.703}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 517.009}]",Michel van Dinther - Freestyle Football - April 2009,2886.0
965,,390.0,r79lef7XVKk,"[15, 1102]","[{'394 - 256x144 (144p)': 95.498}, {'160 - 256x144 (144p)': 112.772}, {'395 - 426x240 (240p)': 211.164}, {'133 - 426x240 (240p)': 248.879}, {'396 - 640x360 (360p)': 386.192}, {'134 - 640x360 (360p)': 644.517}, {'18 - 640x360 (medium)': 737.473}]",ช้างคลอดลูก ณ.หมู่บ้านช้างหัวหิน,24051672.0
966,The White Stripes,230.0,rAu2t68Btlw,"[0, 1, 1750, 2284]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 602.303}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 496.184}]",AVP2,1599.0
967,,166.0,rAlp9k5rYV0,[3],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 610.281}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 600.87}]","The Roots - How I Got Over (LIVE @ Summerfest July 3, 2009)",6716.0
968,Bass Modulators,292.0,rBliZJPsfiw,"[2, 17, 128, 3071]","[{'160 - 256x144 (144p)': 119.902}, {'133 - 426x240 (240p)': 279.408}, {'134 - 640x360 (360p)': 608.882}, {'135 - 854x480 (480p)': 1114.26}, {'136 - 1280x720 (720p)': 2215.595}, {'18 - 640x360 (medium)': 650.276}, {'22 - 1280x720 (hd720)': 2694.848}]",Extreme Drift trikes (Devils Staircase trike racing),4182.0
969,,399.0,vrpRqaiG38k,"[0, 1, 352]","[{'160 - 256x144 (144p)': 114.301}, {'133 - 426x240 (240p)': 269.654}, {'134 - 640x360 (360p)': 614.501}, {'135 - 854x480 (480p)': 1123.662}, {'136 - 1280x720 (720p)': 2214.035}, {'18 - 640x360 (medium)': 579.07}, {'22 - 1280x720 (hd720)': 1477.918}]",WWE Immortals #43 - Online Match and A Gold Pack Open!!! Contest?!?!,13876.0
970,,166.0,vu_fXT8pcus,"[2, 7, 266, 508, 563, 1106, 2199]","[{'160 - 256x144 (144p)': 119.281}, {'133 - 426x240 (240p)': 272.605}, {'134 - 640x360 (360p)': 346.038}, {'135 - 854x480 (480p)': 727.854}, {'136 - 1280x720 (720p)': 1573.004}, {'18 - 640x360 (medium)': 426.183}, {'22 - 1280x720 (hd720)': 1209.876}]",Mercedes-Benz Citan. Modelo 2013. Interior,23668.0
